Index,Prime,Time,OriginalTime
21842,268484239,862,1216
21843,268484261,862,1216
21844,268484297,862,1216
21845,268484317,862,1216
21846,268484323,862,1216
21847,268484329,862,1216
21848,268484347,862,1216
21849,268484401,862,1216
21850,268484443,862,1216
21851,268484467,862,1216
21852,268484471,862,1216
21853,268484473,862,1216
21854,268484479,862,1216
21855,268484483,862,1216
21856,268484501,862,1216
21857,268484509,862,1216
21858,268484533,862,1216
21859,268484569,862,1216
21860,268484597,862,1216
21861,268484599,862,1216
21862,268484603,862,1216
21863,268484627,862,1216
21864,268484659,862,1216
21865,268484663,862,1216
21866,268484669,862,1216
21867,268484683,862,1216
21868,268484717,862,1216
21869,268484719,862,1216
21870,268484747,862,1216
21871,268484761,862,1216
21872,268484779,862,1216
21873,268484789,862,1216
21874,268484861,862,1216
21875,268484863,862,1216
21876,268484891,862,1216
21877,268484921,862,1216
21878,268484941,862,1216
21879,268484959,862,1216
21880,268484963,862,1216
21881,268484977,862,1216
21882,268484981,862,1216
21883,268485001,862,1216
21884,268485011,862,1216
21885,268485043,862,1216
21886,268485059,862,1216
21887,268485109,862,1216
21888,268485137,862,1216
21889,268485211,862,1216
21890,268485221,862,1216
21891,268485241,862,1216
21892,268485253,862,1216
21893,268485263,862,1216
21894,268485271,862,1216
21895,268485289,862,1216
21896,268485323,862,1216
21897,268485359,862,1216
21898,268485377,862,1216
21899,268485383,862,1216
21900,268485433,862,1216
21901,268485443,862,1216
21902,268485487,862,1216
21903,268485491,862,1216
21904,268485517,862,1216
21905,268485551,862,1216
21906,268485557,862,1216
21907,268485571,862,1216
21908,268485611,862,1216
21909,268485617,862,1216
21910,268485629,862,1216
21911,268485649,862,1216
21912,268485673,862,1216
21913,268485691,862,1216
21914,268485703,862,1216
21915,268485787,862,1216
21916,268485797,862,1216
21917,268485869,862,1216
21918,268485871,862,1216
21919,268485901,862,1216
21920,268485907,862,1216
21921,268485911,862,1216
21922,268485953,862,1216
21923,268485961,862,1216
21924,268485983,862,1216
21925,268486013,862,1216
21926,268486027,862,1216
21927,268486039,862,1216
21928,268486051,862,1216
21929,268486063,862,1216
21930,268486073,862,1216
21931,268486091,862,1216
21932,268486103,862,1216
21933,268486123,862,1216
21934,268486157,862,1216
21935,268486177,862,1216
21936,268486201,862,1216
21937,268486213,862,1216
21938,268486259,862,1216
21939,268486261,862,1216
21940,268486277,862,1216
21941,268486279,862,1216
21942,268486301,862,1216
21943,268486307,862,1216
21944,268486313,862,1216
21945,268486331,862,1216
21946,268486333,862,1216
21947,268486349,862,1216
21948,268486357,862,1216
21949,268486369,862,1216
21950,268486391,862,1216
21951,268486399,862,1216
21952,268486411,862,1216
21953,268486459,862,1216
21954,268486469,862,1216
21955,268486483,862,1216
21956,268486489,862,1216
21957,268486501,862,1216
21958,268486597,862,1216
21959,268486601,862,1216
21960,268486609,862,1216
21961,268486643,862,1216
21962,268486651,862,1216
21963,268486679,862,1216
21964,268486703,862,1216
21965,268486717,862,1216
21966,268486721,862,1216
21967,268486723,862,1216
21968,268486783,862,1216
21969,268486787,862,1216
21970,268486807,862,1216
21971,268486847,862,1216
21972,268486879,862,1216
21973,268486913,862,1216
21974,268486921,862,1216
21975,268486931,862,1216
21976,268486957,862,1216
21977,268486961,862,1216
21978,268486973,862,1216
21979,268487003,862,1216
21980,268487039,862,1216
21981,268487041,862,1216
21982,268487053,862,1216
21983,268487057,862,1216
21984,268487071,862,1216
21985,268487117,862,1216
21986,268487159,862,1216
21987,268487203,862,1216
21988,268487237,862,1216
21989,268487269,862,1216
21990,268487333,862,1216
21991,268487339,862,1216
21992,268487353,862,1216
21993,268487369,862,1216
21994,268487407,862,1216
21995,268487431,862,1216
21996,268487447,862,1216
21997,268487467,862,1216
21998,268487473,862,1216
21999,268487489,862,1216
22000,268487491,862,1216
22001,268487501,862,1216
22002,268487507,862,1216
22003,268487519,862,1216
22004,268487521,862,1216
22005,268487543,862,1216
22006,268487567,862,1216
22007,268487591,862,1216
22008,268487627,862,1216
22009,268487663,862,1216
22010,268487699,862,1216
22011,268487711,862,1216
22012,268487729,862,1216
22013,268487759,862,1216
22014,268487761,862,1216
22015,268487767,862,1216
22016,268487777,862,1216
22017,268487789,862,1216
22018,268487797,862,1216
22019,268487801,862,1216
22020,268487831,862,1216
22021,268487833,862,1216
22022,268487893,862,1216
22023,268487903,862,1216
22024,268487911,862,1216
22025,268487927,862,1216
22026,268487939,862,1216
22027,268487959,862,1216
22028,268487969,862,1216
22029,268487971,862,1216
22030,268487977,862,1216
22031,268487981,862,1216
22032,268488013,862,1216
22033,268488029,862,1216
22034,268488041,862,1216
22035,268488053,862,1216
22036,268488083,862,1216
22037,268488097,862,1216
22038,268488137,862,1216
22039,268488149,862,1216
22040,268488163,862,1216
22041,268488193,862,1216
22042,268488217,862,1216
22043,268488263,862,1216
22044,268488271,862,1216
22045,268488281,862,1216
22046,268488323,862,1216
22047,268488329,862,1216
22048,268488343,862,1216
22049,268488397,862,1216
22050,268488413,862,1216
22051,268488439,862,1216
22052,268488443,862,1216
22053,268488461,862,1216
22054,268488523,862,1216
22055,268488529,862,1216
22056,268488533,862,1216
22057,268488557,862,1216
22058,268488617,862,1216
22059,268488629,862,1216
22060,268488653,862,1216
22061,268488679,862,1216
22062,268488709,862,1216
22063,268488713,862,1216
22064,268488749,862,1216
22065,268488797,862,1216
22066,268488809,862,1216
22067,268488811,862,1216
22068,268488827,862,1216
22069,268488839,862,1216
22070,268488853,862,1216
22071,268488887,862,1216
22072,268488889,862,1216
22073,268488949,862,1216
22074,268488953,862,1216
22075,268488977,862,1216
22076,268489031,862,1216
22077,268489061,862,1216
22078,268489087,862,1216
22079,268489093,862,1216
22080,268489129,862,1216
22081,268489139,862,1216
22082,268489141,862,1216
22083,268489153,862,1216
22084,268489157,862,1216
22085,268489159,862,1216
22086,268489181,862,1216
22087,268489187,862,1216
22088,268489201,862,1216
22089,268489217,862,1216
22090,268489219,862,1216
22091,268489223,862,1216
22092,268489231,862,1216
22093,268489241,862,1216
22094,268489267,862,1216
22095,268489283,862,1216
22096,268489297,862,1216
22097,268489391,862,1216
22098,268489409,862,1216
22099,268489423,862,1216
22100,268489433,862,1216
22101,268489477,862,1216
22102,268489523,862,1216
22103,268489541,862,1216
22104,268489577,862,1216
22105,268489579,862,1216
22106,268489583,862,1216
22107,268489591,862,1216
22108,268489597,862,1216
22109,268489601,862,1216
22110,268489621,862,1216
22111,268489631,862,1216
22112,268489651,862,1216
22113,268489673,862,1216
22114,268489733,862,1216
22115,268489747,862,1216
22116,268489751,862,1216
22117,268489763,862,1216
22118,268489769,862,1216
22119,268489777,862,1216
22120,268489783,862,1216
22121,268489799,862,1216
22122,268489829,862,1216
22123,268489841,862,1216
22124,268489867,862,1216
22125,268489873,862,1216
22126,268489883,862,1216
22127,268489913,862,1216
22128,268489919,862,1216
22129,268489933,862,1216
22130,268489937,862,1216
22131,268489957,862,1216
22132,268489961,862,1216
22133,268489967,862,1216
22134,268489973,862,1216
22135,268489981,862,1216
22136,268489987,862,1216
22137,268490003,862,1216
22138,268490011,862,1216
22139,268490029,862,1216
22140,268490051,862,1216
22141,268490081,862,1216
22142,268490107,862,1216
22143,268490113,862,1216
22144,268490137,862,1216
22145,268490141,862,1216
22146,268490171,862,1216
22147,268490191,862,1216
22148,268490221,862,1216
22149,268490251,862,1216
22150,268490303,862,1216
22151,268490351,862,1216
22152,268490353,862,1216
22153,268490357,862,1216
22154,268490359,862,1216
22155,268490377,862,1216
22156,268490399,862,1216
22157,268490413,862,1216
22158,268490429,862,1216
22159,268490447,862,1216
22160,268490491,862,1216
22161,268490531,862,1216
22162,268490557,862,1216
22163,268490587,862,1216
22164,268490603,862,1216
22165,268490609,862,1216
22166,268490617,862,1216
22167,268490627,862,1216
22168,268490647,862,1216
22169,268490681,862,1216
22170,268490683,862,1216
22171,268490687,862,1216
22172,268490701,862,1216
22173,268490731,862,1216
22174,268490749,862,1216
22175,268490771,862,1216
22176,268490773,862,1216
22177,268490777,862,1216
22178,268490779,862,1216
22179,268490797,862,1216
22180,268490813,862,1216
22181,268490857,862,1216
22182,268490867,862,1216
22183,268490869,862,1216
22184,268490879,862,1216
22185,268490897,862,1216
22186,268490921,862,1216
22187,268490923,862,1216
22188,268490939,862,1216
22189,268490953,862,1216
22190,268490977,862,1216
22191,268490987,862,1216
22192,268491023,862,1216
22193,268491037,862,1216
22194,268491049,862,1216
22195,268491061,862,1216
22196,268491079,862,1216
22197,268491127,862,1216
22198,268491143,862,1216
22199,268491151,862,1216
22200,268491169,862,1216
22201,268491173,862,1216
22202,268491187,862,1216
22203,268491199,862,1216
22204,268491211,862,1216
22205,268491221,862,1216
22206,268491239,862,1216
22207,268491283,862,1216
22208,268491313,862,1216
22209,268491361,862,1216
22210,268491383,862,1216
22211,268491407,862,1216
22212,268491467,862,1216
22213,268491469,862,1216
22214,268491511,862,1216
22215,268491529,862,1216
22216,268491539,862,1216
22217,268491547,862,1216
22218,268491563,862,1216
22219,268491571,862,1216
22220,268491577,862,1216
22221,268491583,862,1216
22222,268491611,862,1216
22223,268491661,862,1216
22224,268491667,862,1216
22225,268491677,862,1216
22226,268491689,862,1216
22227,268491697,862,1216
22228,268491701,862,1216
22229,268491733,862,1216
22230,268491749,862,1216
22231,268491779,862,1216
22232,268491787,862,1216
22233,268491791,862,1216
22234,268491833,862,1216
22235,268491877,862,1216
22236,268491887,862,1216
22237,268491893,862,1216
22238,268491913,862,1216
22239,268491917,862,1216
22240,268491941,862,1216
22241,268491959,862,1216
22242,268491991,862,1216
22243,268492009,862,1216
22244,268492019,862,1216
22245,268492031,862,1216
22246,268492073,862,1216
22247,268492099,862,1216
22248,268492123,862,1216
22249,268492141,862,1216
22250,268492157,862,1216
22251,268492177,862,1216
22252,268492183,862,1216
22253,268492187,862,1216
22254,268492199,862,1216
22255,268492201,862,1216
22256,268492219,862,1216
22257,268492243,862,1216
22258,268492277,862,1216
22259,268492307,862,1216
22260,268492309,862,1216
22261,268492319,862,1216
22262,268492327,862,1216
22263,268492337,862,1216
22264,268492369,862,1216
22265,268492379,862,1216
22266,268492391,862,1216
22267,268492403,862,1216
22268,268492417,862,1216
22269,268492423,862,1216
22270,268492453,862,1216
22271,268492513,862,1216
22272,268492531,862,1216
22273,268492573,862,1216
22274,268492579,862,1216
22275,268492583,862,1216
22276,268492589,862,1216
22277,268492597,862,1216
22278,268492603,862,1216
22279,268492607,862,1216
22280,268492663,862,1216
22281,268492681,862,1216
22282,268492687,862,1216
22283,268492691,862,1216
22284,268492699,862,1216
22285,268492703,862,1216
22286,268492727,862,1216
22287,268492729,862,1216
22288,268492733,862,1216
22289,268492771,862,1216
22290,268492787,862,1216
22291,268492813,862,1216
22292,268492837,862,1216
22293,268492841,862,1216
22294,268492867,862,1216
22295,268492901,862,1216
22296,268492957,862,1216
22297,268492963,862,1216
22298,268493003,862,1216
22299,268493021,862,1216
22300,268493023,862,1216
22301,268493117,862,1216
22302,268493149,862,1216
22303,268493167,862,1216
22304,268493179,862,1216
22305,268493207,862,1216
22306,268493209,862,1216
22307,268493221,862,1216
22308,268493227,862,1216
22309,268493231,862,1216
22310,268493243,862,1216
22311,268493273,862,1216
22312,268493279,862,1216
22313,268493287,862,1216
22314,268493299,862,1216
22315,268493353,862,1216
22316,268493369,862,1216
22317,268493371,862,1216
22318,268493399,862,1216
22319,268493411,862,1216
22320,268493413,862,1216
22321,268493417,862,1216
22322,268493443,862,1216
22323,268493471,862,1216
22324,268493479,862,1216
22325,268493501,862,1216
22326,268493507,862,1216
22327,268493531,862,1216
22328,268493551,862,1216
22329,268493581,862,1216
22330,268493593,862,1216
22331,268493609,862,1216
22332,268493623,862,1216
22333,268493627,862,1216
22334,268493633,862,1216
22335,268493639,862,1216
22336,268493647,862,1216
22337,268493683,862,1216
22338,268493689,862,1216
22339,268493713,862,1216
22340,268493741,862,1216
22341,268493779,862,1216
22342,268493809,862,1216
22343,268493839,862,1216
22344,268493843,862,1216
22345,268493893,862,1216
22346,268493909,862,1216
22347,268493917,862,1216
22348,268493933,862,1216
22349,268493957,862,1216
22350,268493969,862,1216
22351,268493983,862,1216
22352,268493987,862,1216
22353,268493993,862,1216
22354,268493999,862,1216
22355,268494047,862,1216
22356,268494049,862,1216
22357,268494053,862,1216
22358,268494059,862,1216
22359,268494067,862,1216
22360,268494071,862,1216
22361,268494077,862,1216
22362,268494091,862,1216
22363,268494119,862,1216
22364,268494139,862,1216
22365,268494167,862,1216
22366,268494169,862,1216
22367,268494179,862,1216
22368,268494181,862,1216
22369,268494197,862,1216
22370,268494223,862,1216
22371,268494227,862,1216
22372,268494257,862,1216
22373,268494283,862,1216
22374,268494287,862,1216
22375,268494299,862,1216
22376,268494313,862,1216
22377,268494329,862,1216
22378,268494353,862,1216
22379,268494361,862,1216
22380,268494371,862,1216
22381,268494397,862,1216
22382,268494431,862,1216
22383,268494437,862,1216
22384,268494439,862,1216
22385,268494487,862,1216
22386,268494497,862,1216
22387,268494509,862,1216
22388,268494517,862,1216
22389,268494547,862,1216
22390,268494553,862,1216
22391,268494559,862,1216
22392,268494601,862,1216
22393,268494659,862,1216
22394,268494671,862,1216
22395,268494679,862,1216
22396,268494703,862,1216
22397,268494713,862,1216
22398,268494727,862,1216
22399,268494749,862,1216
22400,268494797,862,1216
22401,268494827,862,1216
22402,268494841,862,1216
22403,268494869,862,1216
22404,268494887,862,1216
22405,268494901,862,1216
22406,268494907,862,1216
22407,268494911,862,1216
